venda_id,data_venda,cliente_id,produto_id,quantidade,preco_total
58588,2023-10-17 13:13:00,1013,115,3,489.06
58589,2023-03-30 01:08:00,1121,180,4,3513.28
58590,2023-08-13 09:13:00,1020,294,2,785.14
58591,2023-12-27 18:51:00,1174,278,4,3768.4
58592,2023-11-23 04:06:00,1794,120,4,3834.08
58593,2023-06-23 03:30:00,1767,280,1,875.7
58594,2023-05-11 07:30:00,1522,110,3,1949.25
58595,2023-01-30 07:21:00,1997,196,1,888.84
58596,2023-07-16 14:53:00,1126,126,5,2255.55
58597,2023-01-25 19:45:00,1631,146,3,1685.22
58598,2023-08-23 15:29:00,1195,245,5,3939.65
58599,2023-05-02 12:24:00,1565,181,4,2316.48
58600,2023-02-06 13:59:00,1017,286,5,3747.95
58601,2023-11-23 08:44:00,1458,272,5,4095.15
58602,2023-05-03 11:47:00,1532,275,2,1308.36
58603,2023-05-02 20:13:00,1766,109,3,1265.49
58604,2023-07-24 23:37:00,1372,209,3,961.56
58605,2023-04-07 15:40:00,1186,229,1,103.82
58606,2023-08-09 18:24:00,1568,184,1,667.58
58607,2023-03-04 23:33:00,1259,281,1,488.8
58608,2023-11-27 22:00:00,1337,145,3,600.96
58609,2023-09-10 02:25:00,1569,232,2,265.64
58610,2023-12-07 11:42:00,1803,267,4,2039.32
58611,2023-09-30 23:07:00,1568,259,3,2826.99
58612,2023-08-20 10:42:00,1267,246,5,4138.8
58613,2023-05-04 14:49:00,1110,179,1,606.55
58614,2023-09-07 11:09:00,1420,182,1,261.94
58615,2023-08-07 19:54:00,1043,166,2,1040.44
58616,2023-09-06 15:10:00,1556,198,4,661.48
58617,2023-08-24 15:01:00,1288,144,5,2828.15
58618,2023-12-02 11:28:00,1631,222,1,622.63
58619,2023-05-14 09:59:00,1183,126,2,902.22
58620,2023-08-27 06:51:00,1174,281,2,977.6
58621,2023-05-27 00:25:00,1564,190,3,2980.83
58622,2023-08-20 18:43:00,1572,272,3,2457.09
58623,2023-03-05 16:32:00,1576,159,5,4797.5
58624,2023-07-07 23:04:00,1387,261,3,2044.89
58625,2023-04-29 20:10:00,1186,189,5,3845.9
58626,2023-01-29 15:50:00,1978,297,5,2943.8
58627,2023-09-06 06:53:00,1611,148,2,940.98
58628,2023-09-04 11:34:00,1754,279,1,178.61
58629,2023-06-17 19:20:00,1356,288,3,2924.04
58630,2023-03-29 10:11:00,1106,185,5,2860.4
58631,2023-04-01 22:12:00,1346,119,3,825.87
58632,2023-03-12 00:57:00,1242,155,4,2382.72
58633,2023-03-24 07:43:00,1049,289,3,1709.37
58634,2023-05-17 16:13:00,1335,210,5,3755.8
58635,2023-08-20 11:15:00,1209,197,3,1857.06
58636,2023-10-03 20:24:00,1328,118,4,102.96
58637,2023-07-10 21:34:00,1891,143,3,1336.17
58638,2023-02-28 00:02:00,1387,171,1,851.85
58639,2023-09-25 00:49:00,1431,156,1,603.99
58640,2023-08-22 07:56:00,1246,231,5,3883.8
58641,2023-10-27 08:31:00,1312,206,4,1450.08
58642,2023-06-19 17:19:00,1329,207,4,2581.4
58643,2023-03-04 13:59:00,1213,190,2,1987.22
58644,2023-10-04 12:28:00,1883,291,5,2081.35
58645,2023-07-23 15:50:00,1185,118,1,25.74
58646,2023-03-28 08:10:00,1558,144,3,1696.89
58647,2023-05-21 17:42:00,1821,265,4,2882.64
58648,2023-11-30 01:47:00,1611,227,2,1955.34
58649,2023-02-21 00:40:00,1928,262,5,3053.2
58650,2023-03-05 13:08:00,1817,213,2,372.32
58651,2023-01-30 20:36:00,1889,165,2,306.06
58652,2023-04-10 19:45:00,1765,268,2,378.86
58653,2023-12-26 03:25:00,1148,172,1,106.18
58654,2023-08-09 04:55:00,1591,162,2,441.46
58655,2023-05-24 23:34:00,1471,151,3,1845.72
58656,2023-07-21 09:22:00,1340,128,3,1904.76
58657,2023-12-16 07:18:00,1700,298,2,1122.7
58658,2023-11-30 01:21:00,1184,232,2,265.64
58659,2023-01-09 07:30:00,1251,178,1,393.21
58660,2023-12-27 03:36:00,1291,262,5,3053.2
58661,2023-03-22 10:38:00,1205,293,4,3062.2
58662,2023-03-05 17:47:00,1256,173,2,1140.86
58663,2023-04-16 21:42:00,1371,150,5,1205.05
58664,2023-09-01 09:10:00,1286,139,5,2432.95
58665,2023-09-11 21:25:00,1131,184,3,2002.74
58666,2023-10-11 12:50:00,1431,287,3,1964.1
58667,2023-05-17 20:12:00,1633,251,5,4104.95
58668,2023-09-29 01:41:00,1698,222,2,1245.26
58669,2023-04-05 17:01:00,1097,255,2,1317.76
58670,2023-07-04 05:19:00,1082,220,1,481.72
58671,2023-03-24 14:45:00,1279,290,4,173.92
58672,2023-03-06 13:23:00,1600,245,4,3151.72
58673,2023-10-21 10:07:00,1174,279,3,535.83
58674,2023-01-10 12:43:00,1312,193,2,1633.26
58675,2023-06-28 23:00:00,1002,189,5,3845.9
58676,2023-03-04 04:39:00,1050,269,5,4696.3
58677,2023-04-27 06:48:00,1179,265,3,2161.98
58678,2023-12-09 08:20:00,1703,117,3,2634.99
58679,2023-10-01 02:43:00,1339,137,5,664.1
58680,2023-04-24 22:09:00,1342,131,3,404.31
58681,2023-08-09 07:46:00,1220,120,5,4792.6
58682,2023-09-19 08:07:00,1649,227,2,1955.34
58683,2023-11-12 06:43:00,1877,123,5,2170.15
58684,2023-01-08 06:21:00,1037,231,2,1553.52
58685,2023-02-02 16:51:00,1323,125,4,1533.12
58686,2023-03-12 05:36:00,1170,231,5,3883.8
58687,2023-01-02 09:54:00,1191,221,3,2964.54
58688,2023-06-07 01:00:00,1040,169,1,182.26
58689,2023-11-19 08:25:00,1638,247,1,523.86
58690,2023-03-21 21:01:00,1695,172,5,530.9
58691,2023-09-06 11:39:00,1769,239,5,2715.75
58692,2023-09-24 18:52:00,1990,152,5,802.1
58693,2023-09-07 15:10:00,1729,238,4,374.52
58694,2023-07-15 13:30:00,1741,244,2,293.66
58695,2023-03-09 07:24:00,1705,130,3,1349.4
58696,2023-03-02 14:56:00,1185,255,1,658.88
58697,2023-05-16 13:48:00,1710,167,3,2155.65
58698,2023-05-02 10:37:00,1338,121,2,748.0
58699,2023-03-29 13:55:00,1142,150,1,241.01
58700,2023-11-03 20:15:00,1839,127,4,741.72
58701,2023-10-21 03:06:00,1592,155,3,1787.04
58702,2023-02-08 20:27:00,1380,127,1,185.43
58703,2023-01-25 01:29:00,1184,190,1,993.61
58704,2023-11-09 02:19:00,1097,174,1,539.92
58705,2023-11-17 09:25:00,1568,290,1,43.48
58706,2023-08-12 20:44:00,1459,173,2,1140.86
58707,2023-06-16 19:21:00,1373,259,1,942.33
58708,2023-11-28 17:20:00,1940,205,1,922.8
58709,2023-05-22 13:37:00,1488,269,3,2817.78
58710,2023-05-08 11:04:00,1014,162,4,882.92
58711,2023-06-10 05:53:00,1131,197,2,1238.04
58712,2023-10-01 11:46:00,1291,135,3,754.35
58713,2023-01-24 11:17:00,1476,259,4,3769.32
58714,2023-10-26 08:27:00,1022,143,3,1336.17
58715,2023-08-04 02:59:00,1787,242,2,1226.82
58716,2023-04-20 20:24:00,1383,219,3,1013.01
58717,2023-05-01 15:53:00,1997,229,2,207.64
58718,2023-09-04 18:17:00,1271,126,3,1353.33
58719,2023-07-14 16:30:00,1487,264,2,731.22
58720,2023-09-12 11:42:00,1313,282,1,301.01
58721,2023-04-24 23:47:00,1716,146,2,1123.48
58722,2023-08-23 05:14:00,1589,297,2,1177.52
58723,2023-06-08 12:17:00,1831,143,1,445.39
58724,2023-09-28 06:25:00,1703,167,5,3592.75
58725,2023-09-09 21:08:00,1756,211,4,2620.88
58726,2023-03-02 11:18:00,1765,185,4,2288.32
58727,2023-06-19 19:41:00,1343,229,3,311.46
58728,2023-02-07 07:01:00,1664,198,4,661.48
58729,2023-09-20 13:09:00,1943,190,3,2980.83
58730,2023-09-17 04:42:00,1159,129,1,194.09
58731,2023-01-12 19:58:00,1022,185,1,572.08
58732,2023-09-27 21:35:00,1632,182,5,1309.7
58733,2023-12-17 20:28:00,1080,276,4,3102.52
58734,2023-02-17 07:48:00,1371,267,2,1019.66
58735,2023-12-17 05:44:00,1583,178,5,1966.05
58736,2023-07-03 00:53:00,1085,273,3,1277.73
58737,2023-03-24 15:54:00,1192,225,1,648.04
58738,2023-06-16 17:55:00,1159,271,3,358.23
58739,2023-09-01 05:19:00,1195,270,2,1179.9
58740,2023-01-14 21:03:00,1529,140,3,519.39
58741,2023-09-11 12:10:00,1023,102,2,659.6
58742,2023-03-22 22:02:00,1675,196,4,3555.36
58743,2023-01-03 12:11:00,1189,266,3,332.46
58744,2023-07-06 12:53:00,1810,121,4,1496.0
58745,2023-07-03 09:07:00,1584,169,1,182.26
58746,2023-05-11 04:27:00,1907,244,4,587.32
58747,2023-09-10 23:21:00,1258,177,4,206.16
58748,2023-09-15 20:52:00,1935,208,4,335.04
58749,2023-10-22 01:20:00,1075,103,1,569.97
58750,2023-07-11 08:51:00,1885,297,3,1766.28
58751,2023-06-25 17:16:00,1791,266,1,110.82
58752,2023-03-10 16:27:00,1023,198,1,165.37
58753,2023-11-05 06:55:00,1880,116,4,1038.68
58754,2023-10-23 22:30:00,1974,134,4,99.56
58755,2023-05-09 17:53:00,1379,237,1,171.45
58756,2023-01-05 23:11:00,1591,283,2,789.28
58757,2023-01-28 15:58:00,1268,237,5,857.25
58758,2023-04-02 05:07:00,1805,218,1,991.16
58759,2023-07-19 07:00:00,1621,204,1,230.16
58760,2023-04-17 00:10:00,1294,214,1,12.83
58761,2023-05-22 07:04:00,1184,164,1,17.71
58762,2023-03-31 10:19:00,1715,217,1,87.31
58763,2023-03-23 11:22:00,1337,253,5,2475.65
58764,2023-10-07 05:07:00,1339,161,5,1790.9
58765,2023-07-25 16:51:00,1718,189,4,3076.72
58766,2023-10-09 18:21:00,1622,164,2,35.42
58767,2023-04-09 11:57:00,1769,160,4,901.2
58768,2023-09-19 06:45:00,1110,107,5,1934.95
58769,2023-02-07 21:02:00,1262,292,1,979.07
58770,2023-06-24 15:13:00,1294,291,1,416.27
58771,2023-03-08 22:06:00,1052,291,5,2081.35
58772,2023-05-31 11:44:00,1334,232,3,398.46
58773,2023-01-26 12:42:00,1776,206,5,1812.6
58774,2023-03-15 19:14:00,1862,119,3,825.87
58775,2023-11-26 13:10:00,1504,126,2,902.22
58776,2023-09-14 03:11:00,1008,169,1,182.26
58777,2023-06-16 01:08:00,1232,244,3,440.49
58778,2023-08-28 05:40:00,1851,244,1,146.83
58779,2023-06-04 12:46:00,1393,121,3,1122.0
58780,2023-05-31 21:52:00,1564,217,3,261.93
58781,2023-12-01 22:30:00,1535,150,1,241.01
58782,2023-10-11 20:22:00,1967,279,1,178.61
58783,2023-07-13 18:53:00,1314,289,2,1139.58
58784,2023-06-07 17:00:00,1118,269,5,4696.3
58785,2023-06-13 03:29:00,1645,126,5,2255.55
58786,2023-05-11 05:15:00,1137,110,1,649.75
58787,2023-10-04 02:52:00,1972,219,5,1688.35
58788,2023-12-23 15:18:00,1430,239,5,2715.75
58789,2023-10-31 13:10:00,1940,239,1,543.15
58790,2023-03-28 05:44:00,1195,238,2,187.26
58791,2023-04-06 13:29:00,1725,245,4,3151.72
58792,2023-06-21 02:58:00,1032,247,3,1571.58
58793,2023-08-15 12:15:00,1567,245,1,787.93
58794,2023-02-06 18:21:00,1767,225,1,648.04
58795,2023-07-02 10:07:00,1960,232,2,265.64
58796,2023-01-09 12:03:00,1868,272,4,3276.12
58797,2023-11-16 13:24:00,1955,261,2,1363.26
58798,2023-05-30 03:58:00,1342,101,4,656.08
58799,2023-03-01 05:30:00,1630,273,4,1703.64
58800,2023-12-11 06:18:00,1428,234,3,1480.23
58801,2023-06-02 05:11:00,1244,161,2,716.36
58802,2023-11-22 04:22:00,1029,217,3,261.93
58803,2023-09-06 18:00:00,1907,280,4,3502.8
58804,2023-02-04 21:01:00,1185,244,5,734.15
58805,2023-09-06 23:51:00,1864,227,1,977.67
58806,2023-01-26 02:27:00,1805,155,1,595.68
58807,2023-01-10 07:04:00,1096,187,1,281.95
58808,2023-07-19 19:25:00,1398,270,4,2359.8
58809,2023-09-26 04:47:00,1568,163,1,126.58
58810,2023-08-08 10:09:00,1645,155,1,595.68
58811,2023-09-24 06:51:00,1884,146,3,1685.22
58812,2023-11-12 09:34:00,1371,298,3,1684.05
58813,2023-03-10 15:40:00,1938,295,2,1508.38
58814,2023-09-29 05:02:00,1537,205,1,922.8
58815,2023-04-30 05:57:00,1930,130,2,899.6
58816,2023-08-14 05:05:00,1831,172,4,424.72
58817,2023-03-10 13:18:00,1421,120,1,958.52
58818,2023-05-12 22:49:00,1558,199,3,107.25
58819,2023-11-18 14:52:00,1565,106,1,462.97
58820,2023-07-15 16:04:00,1589,194,5,4858.7
58821,2023-10-08 13:55:00,1688,286,3,2248.77
58822,2023-07-08 08:05:00,1935,119,1,275.29
58823,2023-11-22 21:42:00,1395,255,3,1976.64
58824,2023-05-12 21:16:00,1417,107,3,1160.97
58825,2023-07-04 10:34:00,1671,300,1,268.66
58826,2023-03-25 02:06:00,1632,263,3,803.31
58827,2023-06-11 20:36:00,1331,212,2,999.1
58828,2023-10-02 19:14:00,1215,233,4,3849.92
58829,2023-10-25 03:14:00,1912,162,4,882.92
58830,2023-08-24 12:25:00,1632,132,4,774.72
58831,2023-11-10 13:05:00,1864,147,1,931.65
58832,2023-05-06 22:19:00,1947,285,4,3864.28
58833,2023-04-05 05:32:00,1703,256,3,2524.8
58834,2023-08-03 07:00:00,1582,181,4,2316.48
58835,2023-11-12 17:55:00,1422,246,3,2483.28
58836,2023-05-30 00:44:00,1688,195,5,2836.9
58837,2023-07-03 23:42:00,1569,141,5,3834.7
58838,2023-11-22 09:35:00,1529,109,3,1265.49
58839,2023-06-20 19:03:00,1877,164,4,70.84
58840,2023-05-15 23:39:00,1649,141,3,2300.82
58841,2023-03-12 06:06:00,1779,169,4,729.04
58842,2023-05-12 21:11:00,1821,298,4,2245.4
58843,2023-10-13 06:01:00,1077,170,2,1127.92
58844,2023-12-21 19:05:00,1159,225,2,1296.08
58845,2023-10-19 15:11:00,1029,152,5,802.1
58846,2023-07-18 06:38:00,1375,229,4,415.28
58847,2023-02-19 04:39:00,1480,234,3,1480.23
58848,2023-05-05 01:27:00,1549,102,4,1319.2
58849,2023-06-03 07:12:00,1068,106,2,925.94
58850,2023-02-23 04:01:00,1130,230,4,1957.2
58851,2023-01-26 23:15:00,1246,198,1,165.37
58852,2023-12-22 17:27:00,1120,215,5,1161.85
58853,2023-04-05 07:03:00,1387,275,4,2616.72
58854,2023-08-10 23:10:00,1599,116,4,1038.68
58855,2023-02-28 04:35:00,1487,231,3,2330.28
58856,2023-12-01 06:36:00,1337,216,1,240.5
58857,2023-12-26 04:06:00,1315,214,5,64.15
58858,2023-12-23 18:13:00,1407,211,5,3276.1
58859,2023-08-30 06:05:00,1044,202,5,600.1
58860,2023-07-04 19:26:00,1118,251,5,4104.95
58861,2023-01-26 07:47:00,1886,180,3,2634.96
58862,2023-10-27 15:19:00,1815,253,1,495.13
58863,2023-10-25 12:40:00,1840,269,1,939.26
58864,2023-05-02 22:18:00,1561,246,3,2483.28
58865,2023-09-21 05:43:00,1603,194,2,1943.48
58866,2023-12-18 02:18:00,1008,277,1,562.02
58867,2023-12-23 18:37:00,1541,252,4,2091.12
58868,2023-05-26 09:59:00,1569,228,4,2823.24
58869,2023-03-05 12:17:00,1701,128,4,2539.68
58870,2023-07-14 07:36:00,1476,196,2,1777.68
58871,2023-09-12 06:17:00,1586,172,3,318.54
58872,2023-11-30 04:55:00,1279,192,1,345.66
58873,2023-08-18 14:30:00,1137,234,4,1973.64
58874,2023-11-02 01:53:00,1655,128,5,3174.6
58875,2023-07-24 21:14:00,1307,134,1,24.89
58876,2023-09-15 10:56:00,1572,118,2,51.48
58877,2023-08-28 21:53:00,1110,227,5,4888.35
58878,2023-05-05 03:53:00,1183,146,2,1123.48
58879,2023-01-24 04:05:00,1263,233,4,3849.92
58880,2023-11-16 21:37:00,1044,146,4,2246.96
58881,2023-01-25 16:48:00,1376,240,4,2523.04
58882,2023-07-08 14:27:00,1028,200,1,677.73
58883,2023-04-27 21:59:00,1786,159,2,1919.0
58884,2023-12-13 01:37:00,1884,120,5,4792.6
58885,2023-12-24 04:40:00,1307,161,5,1790.9
58886,2023-08-25 16:12:00,1728,199,1,35.75
58887,2023-02-16 09:19:00,1463,258,1,45.31
58888,2023-08-01 16:56:00,1541,134,2,49.78
58889,2023-11-30 13:48:00,1491,274,4,3389.32
58890,2023-03-18 06:04:00,1139,128,2,1269.84
58891,2023-05-01 21:08:00,1898,106,5,2314.85
58892,2023-05-14 13:43:00,1558,212,1,499.55
58893,2023-12-29 06:35:00,1843,143,3,1336.17
58894,2023-12-27 23:20:00,1498,208,3,251.28
58895,2023-06-29 04:37:00,1137,147,2,1863.3
58896,2023-02-21 19:58:00,1328,192,3,1036.98
58897,2023-08-27 22:08:00,1060,240,1,630.76
58898,2023-11-16 16:41:00,1035,277,5,2810.1
58899,2023-10-09 14:48:00,1022,164,3,53.13
58900,2023-04-10 20:15:00,1004,255,3,1976.64
58901,2023-04-01 20:33:00,1613,112,4,1970.96
58902,2023-03-18 01:16:00,1910,124,3,2875.11
58903,2023-02-16 10:57:00,1680,178,1,393.21
58904,2023-03-12 09:11:00,1126,240,1,630.76
58905,2023-11-28 14:50:00,1572,141,1,766.94
58906,2023-11-11 10:54:00,1088,158,4,3652.88
58907,2023-01-13 08:15:00,1853,243,3,386.82
58908,2023-03-18 09:22:00,1134,261,1,681.63
58909,2023-07-12 16:20:00,1694,260,3,2464.56
58910,2023-12-05 09:59:00,1535,196,3,2666.52
58911,2023-02-24 18:45:00,1633,121,4,1496.0
58912,2023-01-01 00:15:00,1134,115,3,489.06
58913,2023-02-17 09:12:00,2001,124,2,1916.74
58914,2023-06-03 23:14:00,1769,239,3,1629.45
58915,2023-03-21 00:12:00,1762,164,5,88.55
58916,2023-03-28 02:10:00,1591,226,3,2177.52
58917,2023-01-04 15:29:00,1782,122,1,335.17
58918,2023-01-14 19:23:00,1819,273,3,1277.73
58919,2023-09-07 08:06:00,1070,193,4,3266.52
58920,2023-08-23 23:40:00,1694,213,1,186.16
58921,2023-05-04 02:33:00,1551,252,4,2091.12
58922,2023-08-11 00:11:00,1097,217,3,261.93
58923,2023-04-09 10:46:00,1947,260,2,1643.04
58924,2023-12-06 03:39:00,1141,254,2,216.98
58925,2023-04-08 03:06:00,1488,181,4,2316.48
58926,2023-06-16 06:25:00,1328,249,2,959.18
58927,2023-03-14 09:17:00,1700,256,1,841.6
58928,2023-01-19 16:22:00,1008,141,1,766.94
58929,2023-08-22 08:17:00,1906,159,2,1919.0
58930,2023-07-28 16:36:00,1035,248,3,2013.45
58931,2023-06-27 22:23:00,1380,131,1,134.77
58932,2023-08-30 12:43:00,1183,118,3,77.22
58933,2023-04-15 17:57:00,1940,201,3,2787.48
58934,2023-12-29 05:02:00,1784,192,4,1382.64
58935,2023-06-25 09:46:00,1886,117,2,1756.66
58936,2023-01-12 10:16:00,1433,189,1,769.18
58937,2023-01-16 20:00:00,1430,149,2,1922.32
58938,2023-06-24 03:04:00,1177,244,2,293.66
58939,2023-08-01 06:46:00,1174,271,3,358.23
58940,2023-01-04 19:01:00,1102,110,5,3248.75
58941,2023-09-01 19:08:00,1938,199,4,143.0
58942,2023-02-28 13:54:00,1539,290,5,217.4
58943,2023-03-03 09:03:00,1073,106,2,925.94
58944,2023-05-15 04:30:00,1767,167,2,1437.1
58945,2023-10-27 08:49:00,1498,199,4,143.0
58946,2023-08-25 05:52:00,1492,168,3,2665.89
58947,2023-08-18 16:18:00,1772,204,2,460.32
58948,2023-03-13 03:46:00,1221,139,1,486.59
58949,2023-04-07 01:11:00,1829,139,1,486.59
58950,2023-07-25 05:37:00,1534,164,5,88.55
58951,2023-11-24 00:35:00,1751,229,1,103.82
58952,2023-10-22 00:10:00,1620,207,3,1936.05
58953,2023-08-11 11:05:00,1373,165,3,459.09
58954,2023-03-07 02:40:00,1353,299,4,1326.08
58955,2023-12-29 06:56:00,1105,135,2,502.9
58956,2023-04-01 21:23:00,1539,290,4,173.92
58957,2023-02-04 15:19:00,1817,211,5,3276.1
58958,2023-05-20 09:31:00,1565,212,4,1998.2
58959,2023-10-31 19:53:00,1297,132,4,774.72
58960,2023-03-10 10:37:00,1307,171,4,3407.4
58961,2023-09-22 02:46:00,1877,239,5,2715.75
58962,2023-02-26 13:23:00,1671,221,3,2964.54
58963,2023-09-03 16:59:00,1586,193,2,1633.26
58964,2023-11-10 05:54:00,1455,164,2,35.42
58965,2023-11-20 16:15:00,1955,300,2,537.32
58966,2023-08-04 00:30:00,1786,260,3,2464.56
58967,2023-08-23 10:55:00,1630,121,5,1870.0
58968,2023-03-15 21:26:00,1455,152,3,481.26
58969,2023-06-24 08:12:00,1327,226,3,2177.52
58970,2023-04-19 16:42:00,1102,262,3,1831.92
58971,2023-10-28 16:37:00,1787,282,4,1204.04
58972,2023-11-12 19:27:00,1186,111,1,14.11
58973,2023-04-16 07:04:00,1743,245,5,3939.65
58974,2023-06-20 10:51:00,1953,190,2,1987.22
58975,2023-03-04 22:46:00,1864,125,3,1149.84
58976,2023-01-30 22:26:00,1256,137,3,398.46
58977,2023-10-11 03:55:00,1638,146,4,2246.96
58978,2023-04-17 01:34:00,1962,171,3,2555.55
58979,2023-07-29 15:43:00,1882,295,4,3016.76
58980,2023-10-15 11:35:00,1195,252,3,1568.34
58981,2023-12-08 10:44:00,1369,296,4,2971.6
58982,2023-01-08 02:39:00,1029,221,4,3952.72
58983,2023-08-05 20:31:00,1106,226,4,2903.36
58984,2023-05-23 05:46:00,1043,210,3,2253.48
58985,2023-12-18 15:09:00,1064,224,4,1463.04
58986,2023-12-21 00:00:00,1183,299,5,1657.6
58987,2023-12-04 23:03:00,1044,180,5,4391.6
58988,2023-04-14 17:46:00,1296,268,2,378.86
58989,2023-11-28 15:17:00,1974,187,5,1409.75
58990,2023-10-27 09:25:00,1582,298,2,1122.7
58991,2023-09-06 18:19:00,1214,235,4,2240.36
58992,2023-03-06 18:38:00,1051,162,2,441.46
58993,2023-04-18 13:16:00,1305,240,3,1892.28
58994,2023-10-19 05:12:00,1522,265,4,2882.64
58995,2023-03-21 16:50:00,1049,256,3,2524.8
58996,2023-07-10 06:36:00,1364,248,1,671.15
58997,2023-03-06 05:56:00,1931,197,2,1238.04
58998,2023-12-31 03:06:00,1684,257,1,601.41
58999,2023-08-15 10:09:00,1082,294,1,392.57
59000,2023-11-27 13:12:00,1882,299,4,1326.08
59001,2023-02-01 21:41:00,1034,118,2,51.48
59002,2023-09-16 00:27:00,1397,201,4,3716.64
59003,2023-04-02 23:03:00,1549,122,1,335.17
59004,2023-05-03 14:41:00,1968,116,1,259.67
59005,2023-01-21 02:09:00,1271,169,1,182.26
59006,2023-06-28 07:48:00,1331,102,4,1319.2
59007,2023-09-08 07:17:00,1417,122,1,335.17
59008,2023-08-08 15:49:00,1567,259,5,4711.65
59009,2023-08-24 04:58:00,1346,189,4,3076.72
59010,2023-12-10 07:29:00,1199,126,5,2255.55
59011,2023-10-15 03:31:00,1782,108,4,3566.24
59012,2023-02-12 05:45:00,1854,235,5,2800.45
59013,2023-10-22 14:15:00,1621,128,3,1904.76
59014,2023-03-08 01:18:00,1260,226,4,2903.36
59015,2023-11-16 01:02:00,1126,138,5,754.85
59016,2023-04-14 07:15:00,1784,240,1,630.76
59017,2023-04-16 07:11:00,1886,115,1,163.02
59018,2023-03-28 06:44:00,1539,177,5,257.7
59019,2023-03-11 17:07:00,1969,185,5,2860.4
59020,2023-04-11 10:18:00,1170,212,4,1998.2
59021,2023-03-20 08:13:00,1218,171,3,2555.55
59022,2023-04-17 01:18:00,1134,243,3,386.82
59023,2023-08-27 12:57:00,1692,166,4,2080.88
59024,2023-09-05 15:08:00,1210,179,2,1213.1
59025,2023-08-08 16:42:00,1279,192,1,345.66
59026,2023-04-07 12:24:00,1583,124,5,4791.85
59027,2023-03-25 22:27:00,1410,200,2,1355.46
59028,2023-05-28 01:33:00,1874,139,5,2432.95
59029,2023-04-25 12:11:00,1568,235,5,2800.45
59030,2023-11-22 04:53:00,1040,108,1,891.56
59031,2023-11-13 05:35:00,1544,207,3,1936.05
59032,2023-07-02 21:49:00,1179,236,4,3739.84
59033,2023-05-26 05:37:00,1055,213,1,186.16
59034,2023-02-17 06:01:00,1969,152,2,320.84
59035,2023-04-16 01:53:00,1190,151,4,2460.96
59036,2023-09-08 16:56:00,1088,193,4,3266.52
59037,2023-09-26 04:54:00,1955,150,4,964.04
59038,2023-09-29 11:01:00,1544,125,5,1916.4
59039,2023-07-06 20:35:00,1075,170,5,2819.8
59040,2023-12-04 07:13:00,1667,176,1,78.06
59041,2023-09-29 08:00:00,1205,240,5,3153.8
59042,2023-10-20 10:45:00,1025,280,1,875.7
59043,2023-08-16 21:50:00,1990,278,3,2826.3
59044,2023-05-02 16:02:00,1110,219,1,337.67
59045,2023-02-07 10:00:00,1271,215,3,697.11
59046,2023-02-12 18:24:00,1595,212,4,1998.2
59047,2023-11-05 08:15:00,1967,110,3,1949.25
59048,2023-12-19 23:34:00,1189,253,3,1485.39
59049,2023-06-23 04:06:00,1624,176,2,156.12
59050,2023-02-08 00:34:00,1580,121,4,1496.0
59051,2023-09-03 16:37:00,1932,260,3,2464.56
59052,2023-01-19 08:22:00,1322,276,1,775.63
59053,2023-05-31 13:19:00,1972,281,3,1466.4
59054,2023-06-16 23:33:00,1606,122,4,1340.68
59055,2023-02-14 13:27:00,1978,278,4,3768.4
59056,2023-07-29 23:02:00,1766,270,4,2359.8
59057,2023-07-24 00:16:00,1715,208,2,167.52
59058,2023-07-20 22:51:00,1801,104,3,511.56
59059,2023-08-08 10:17:00,1931,259,3,2826.99
59060,2023-09-15 01:08:00,1872,284,3,537.42
59061,2023-01-11 10:03:00,1428,142,5,1181.55
59062,2023-02-10 03:41:00,1829,212,4,1998.2
59063,2023-11-28 03:59:00,1664,192,1,345.66
59064,2023-06-01 20:57:00,1567,102,5,1649.0
59065,2023-10-04 09:55:00,1134,239,4,2172.6
59066,2023-06-27 02:04:00,1632,231,4,3107.04
59067,2023-03-14 00:52:00,1395,295,2,1508.38
59068,2023-07-27 22:40:00,1703,107,5,1934.95
59069,2023-09-12 05:12:00,1525,274,2,1694.66
59070,2023-08-28 06:25:00,1251,275,3,1962.54
59071,2023-12-06 12:11:00,1603,110,4,2599.0
59072,2023-10-16 12:04:00,1148,255,3,1976.64
59073,2023-02-05 13:16:00,1825,177,1,51.54
59074,2023-09-14 19:38:00,1949,252,1,522.78
59075,2023-11-27 00:45:00,1779,164,2,35.42
59076,2023-06-30 22:47:00,1939,168,2,1777.26
59077,2023-10-05 18:22:00,1484,297,5,2943.8
59078,2023-06-02 15:09:00,1611,102,2,659.6
59079,2023-01-15 15:44:00,1779,130,5,2249.0
59080,2023-02-12 08:10:00,1825,292,5,4895.35
59081,2023-08-31 21:02:00,1905,180,2,1756.64
59082,2023-08-01 17:50:00,1551,107,5,1934.95
59083,2023-04-05 12:50:00,1880,175,5,4992.95
59084,2023-01-21 12:16:00,1883,135,5,1257.25
59085,2023-03-19 12:42:00,1898,177,5,257.7
59086,2023-09-01 09:25:00,1741,186,2,1178.22
59087,2023-03-28 16:07:00,1584,135,3,754.35
59088,2023-10-15 11:05:00,1974,227,4,3910.68
59089,2023-04-09 05:56:00,1175,297,2,1177.52
59090,2023-06-15 09:50:00,1935,229,5,519.1
59091,2023-02-14 09:30:00,1175,139,1,486.59
59092,2023-07-15 22:22:00,1492,230,3,1467.9
59093,2023-04-13 02:53:00,1639,283,5,1973.2
